method,total_calls,ok_calls,throughput_rps,latency_p50_ms,latency_p95_ms,latency_p99_ms,grpc_code_rates_json,job_terminal_unique_jobs,job_terminal_throughput_rps
SubmitJob,105,105,1.75,11.05,17.101,27.828,"{""OK"":1.0}",86,1.433333
GetJobStatus,90,90,1.5,7.817,13.599,27.469,"{""OK"":1.0}",86,1.433333
GetJobResult,75,75,1.25,10.251,16.551,25.473,"{""OK"":1.0}",86,1.433333
CancelJob,30,30,0.5,7.633,12.1,16.212,"{""OK"":1.0}",86,1.433333
ListJobs,0,0,0.0,0.0,0.0,0.0,{},86,1.433333
