method,total_calls,ok_calls,throughput_rps,latency_p50_ms,latency_p95_ms,latency_p99_ms,grpc_code_rates_json,job_terminal_unique_jobs,job_terminal_throughput_rps
SubmitJob,360,360,6.0,26.53,37.985,43.291,"{""OK"":1.0}",411,6.85
GetJobStatus,1080,1080,18.0,22.702,34.814,39.727,"{""OK"":1.0}",411,6.85
GetJobResult,840,840,14.0,27.93,38.888,43.234,"{""OK"":1.0}",411,6.85
CancelJob,120,120,2.0,21.705,32.378,36.741,"{""OK"":1.0}",411,6.85
ListJobs,0,0,0.0,0.0,0.0,0.0,{},411,6.85
